Alt,Rto09,Rto11,Rto13,NDVI17,xcoord,ycoord
506.096800,2925.418125,3235.661207,2687.000000,0.876077,317267.31961323,6276139.54552307
506.097600,3209.278463,3303.226468,2795.600000,0.873752,317267.31961323,6276129.54552307
506.095900,3073.555825,3093.211675,2427.800000,0.869322,317267.31961323,6276119.54552307
506.091100,3258.559443,3100.087984,2787.200000,0.872581,317267.31961323,6276109.54552307
506.078950,2663.636871,3130.653292,2587.250000,0.870712,317267.31961323,6276099.54552307
506.059900,2952.501660,3025.875076,2744.200000,0.870239,317267.31961323,6276089.54552307
506.039700,3063.154238,2916.851734,2842.600000,0.871033,317267.31961323,6276079.54552307
506.015100,2902.462182,3310.285933,3060.000000,0.870632,317267.31961323,6276069.54552307
505.987400,2806.954050,2882.950750,3177.600000,0.868630,317267.31961323,6276059.54552307
505.941800,2908.341751,3194.874356,3210.000000,0.869080,317267.31961323,6276049.54552307
505.897600,2780.700170,3150.253347,3570.400000,0.870543,317267.31961323,6276039.54552307
505.868900,2856.108021,3249.712663,3485.000000,0.867482,317267.31961323,6276029.54552307
505.840500,2740.994532,3082.444344,3570.600000,0.870508,317267.31961323,6276019.54552307
505.813400,3130.016804,3422.223101,3525.400000,0.872877,317267.31961323,6276009.54552307
505.777750,2831.612772,3615.190889,3932.222222,0.873859,317267.31961323,6275999.54552307
505.745200,3129.239840,3769.833582,3614.750000,0.873401,317267.31961323,6275989.54552307
505.719200,2930.321347,3263.368411,3609.750000,0.870349,317267.31961323,6275979.54552307
505.677400,3093.593291,3537.844561,3803.200000,0.870914,317267.31961323,6275969.54552307
505.600000,3155.775196,3866.402823,3695.250000,0.866381,317267.31961323,6275959.54552307
505.502900,2931.495291,3600.621918,4017.600000,0.872375,317267.31961323,6275949.54552307
505.336200,3291.283702,4670.266420,4478.800000,0.863460,317267.31961323,6275939.54552307
505.159100,2551.604876,3526.297758,4339.166667,0.837783,317267.31961323,6275929.54552307
503.616600,4017.935964,3629.374819,4931.800000,0.868341,317277.31961323,6276699.54552307
503.622900,4179.884504,3513.405598,4685.200000,0.874861,317277.31961323,6276689.54552307
503.636250,3885.901082,3916.233922,4440.000000,0.872361,317277.31961323,6276679.54552307
503.656700,3741.056191,3914.472468,4131.111111,0.869805,317277.31961323,6276669.54552307
503.700200,3452.550037,3292.117071,4394.800000,0.874900,317277.31961323,6276649.54552307
503.725600,3431.058093,3253.637009,4030.200000,0.870772,317277.31961323,6276639.54552307
503.765550,3504.505183,3591.114612,4236.500000,0.874377,317277.31961323,6276629.54552307
503.807900,3698.778856,3421.873456,3450.600000,0.877008,317277.31961323,6276619.54552307
503.836200,3486.036820,3624.216442,5111.400000,0.876805,317277.31961323,6276609.54552307
503.862800,3688.529604,3900.964227,4697.500000,0.876083,317277.31961323,6276599.54552307
503.886700,3530.097060,4037.444347,4606.200000,0.873154,317277.31961323,6276589.54552307
503.907800,3611.202526,3812.014610,4945.400000,0.874496,317277.31961323,6276579.54552307
503.943000,3442.312312,3869.413994,4443.800000,0.872889,317277.31961323,6276569.54552307
504.014800,3758.160785,3809.094505,4452.200000,0.875739,317277.31961323,6276559.54552307
504.078400,3569.478875,3731.193183,4561.600000,0.873321,317277.31961323,6276549.54552307
504.138300,3328.106022,4045.642667,4678.000000,0.871856,317277.31961323,6276539.54552307
504.191600,3783.521063,3429.973716,4499.800000,0.874165,317277.31961323,6276529.54552307
504.265600,3607.072315,4344.023660,4651.250000,0.875392,317277.31961323,6276519.54552307
504.352000,3360.413511,3849.410914,4268.800000,0.870909,317277.31961323,6276509.54552307
504.416600,3032.774178,3942.901873,4578.625000,0.872784,317277.31961323,6276499.54552307
504.478800,3218.655984,3857.678763,3708.600000,0.870018,317277.31961323,6276489.54552307
504.536000,3567.740580,3614.025679,2611.166667,0.871715,317277.31961323,6276479.54552307
504.616300,3073.469806,3914.999826,3899.200000,0.869543,317277.31961323,6276469.54552307
504.702900,3247.255729,3638.917817,4370.000000,0.872374,317277.31961323,6276459.54552307
504.762600,3183.741766,3233.185502,3658.800000,0.872830,317277.31961323,6276449.54552307
504.817300,3465.733819,3915.911261,3761.000000,0.874498,317277.31961323,6276439.54552307
504.864400,3193.592251,3409.735673,3831.333333,0.875742,317277.31961323,6276429.54552307
504.918950,3175.802653,3683.606771,3804.200000,0.873998,317277.31961323,6276419.54552307
504.964000,3262.607756,3743.595139,3847.000000,0.873810,317277.31961323,6276409.54552307
505.001000,3282.619566,3623.991626,3381.200000,0.873287,317277.31961323,6276399.54552307
505.036600,3381.294615,3541.850788,3999.800000,0.875081,317277.31961323,6276389.54552307
505.067700,3066.501336,3642.722049,3375.000000,0.870957,317277.31961323,6276379.54552307
505.095500,3198.741921,3281.473386,3725.600000,0.872334,317277.31961323,6276369.54552307
505.138750,3157.341138,3563.030360,3355.200000,0.874502,317277.31961323,6276359.54552307
505.184800,3269.423834,3532.184958,3026.000000,0.873276,317277.31961323,6276349.54552307
505.210900,3164.412291,3637.804917,3581.750000,0.872443,317277.31961323,6276339.54552307
505.232900,3269.628952,3662.144942,3329.800000,0.871321,317277.31961323,6276329.54552307
505.253300,3233.184177,3664.956367,3810.800000,0.873556,317277.31961323,6276319.54552307
505.293400,3327.967324,3569.148113,3632.000000,0.874461,317277.31961323,6276309.54552307
505.344700,3222.053295,3801.745255,3349.400000,0.874146,317277.31961323,6276299.54552307
505.377700,3416.247587,3675.806757,3793.200000,0.875337,317277.31961323,6276289.54552307
505.408900,3379.301740,3774.818425,3777.200000,0.875762,317277.31961323,6276279.54552307
505.441800,3401.278467,3611.713760,3931.250000,0.871942,317277.31961323,6276269.54552307
505.509750,3237.433218,3681.142785,3833.200000,0.871942,317277.31961323,6276259.54552307
505.596200,3424.511473,3409.183766,3295.833333,0.871705,317277.31961323,6276249.54552307
505.651900,3289.263684,3634.803020,2956.428571,0.875020,317277.31961323,6276239.54552307
505.700300,3332.803670,3712.739837,2988.100000,0.873158,317277.31961323,6276229.54552307
505.740500,3056.905123,3462.704305,2826.166667,0.873836,317277.31961323,6276219.54552307
505.813450,2950.951974,3448.827273,2927.500000,0.872505,317277.31961323,6276209.54552307
505.915100,3092.469220,3588.267302,2657.000000,0.870504,317277.31961323,6276199.54552307
505.969100,3180.873806,3742.297996,2695.800000,0.873315,317277.31961323,6276189.54552307
506.008900,3178.043889,3586.909347,2554.166667,0.875266,317277.31961323,6276179.54552307
506.033900,3539.796223,3199.677118,3062.800000,0.871720,317277.31961323,6276169.54552307
506.046000,3432.243321,3556.774527,2864.666667,0.875688,317277.31961323,6276159.54552307
506.051900,3238.425623,3264.992009,2665.800000,0.871837,317277.31961323,6276149.54552307
506.049900,3051.747066,3266.361093,2718.400000,0.874773,317277.31961323,6276139.54552307
506.045700,3048.262095,3142.726352,2879.400000,0.871276,317277.31961323,6276129.54552307
506.040200,3244.777360,3190.662523,2811.400000,0.871384,317277.31961323,6276119.54552307
506.032800,3377.978863,3124.490495,2834.000000,0.874052,317277.31961323,6276109.54552307
506.016600,2917.187646,3292.456790,3125.600000,0.871884,317277.31961323,6276099.54552307
505.991800,3195.639041,3252.450253,3095.000000,0.869448,317277.31961323,6276089.54552307
505.968000,3212.690553,3259.983104,3331.000000,0.872410,317277.31961323,6276079.54552307
505.940300,2822.437251,3236.376961,3511.000000,0.872667,317277.31961323,6276069.54552307
505.910400,2957.896237,3048.758374,3352.250000,0.870759,317277.31961323,6276059.54552307
505.865650,2983.749867,3313.269387,3502.500000,0.869131,317277.31961323,6276049.54552307
505.831200,2866.148664,2992.989911,3244.400000,0.871363,317277.31961323,6276039.54552307
505.812300,2811.942197,3437.136300,3796.250000,0.867428,317277.31961323,6276029.54552307
505.793700,2760.833988,3032.022528,3611.000000,0.870369,317277.31961323,6276019.54552307
505.775800,3064.859577,3499.639389,3833.250000,0.873112,317277.31961323,6276009.54552307
505.750450,2919.036528,3612.062626,3983.777778,0.873974,317277.31961323,6275999.54552307
505.722600,3204.570831,3652.172335,3674.400000,0.874836,317277.31961323,6275989.54552307
505.695100,2963.012467,3445.958606,3766.250000,0.870670,317277.31961323,6275979.54552307
505.651100,3147.040762,3496.348388,4169.500000,0.870040,317277.31961323,6275969.54552307
505.582300,3153.790177,3669.448589,3937.200000,0.870313,317277.31961323,6275959.54552307
505.494400,3161.767338,4179.480435,3877.000000,0.873511,317277.31961323,6275949.54552307
505.341350,3110.942356,4875.209933,4581.600000,0.869966,317277.31961323,6275939.54552307
505.179700,2326.499426,3314.010089,4980.500000,0.814581,317277.31961323,6275929.54552307
503.650600,3976.215357,3470.483314,4698.500000,0.867680,317287.31961323,6276699.54552307
503.664400,4126.481283,3414.469375,5013.333333,0.874086,317287.31961323,6276689.54552307
503.686050,3860.871436,4438.023026,4562.400000,0.873785,317287.31961323,6276679.54552307
503.710900,3668.278922,3862.656947,4617.888889,0.872851,317287.31961323,6276669.54552307
503.730900,3476.668590,3578.704089,4753.000000,0.874837,317287.31961323,6276659.54552307
503.753100,3634.367591,3295.850649,4131.200000,0.875428,317287.31961323,6276649.54552307
503.776600,3622.625902,3357.471889,4202.200000,0.872873,317287.31961323,6276639.54552307
503.814100,3527.232734,3441.315633,4360.800000,0.875343,317287.31961323,6276629.54552307
503.856900,3501.862916,3183.152351,3635.400000,0.878132,317287.31961323,6276619.54552307
503.886600,3451.964410,3836.258588,4569.400000,0.876736,317287.31961323,6276609.54552307
503.914000,3695.480131,3147.736930,4668.400000,0.874637,317287.31961323,6276599.54552307
503.938000,3710.520387,4278.105628,4742.181818,0.874416,317287.31961323,6276589.54552307
503.957700,3401.375144,3750.969716,5100.666667,0.873859,317287.31961323,6276579.54552307
503.984050,3421.229587,3689.414101,4330.250000,0.872889,317287.31961323,6276569.54552307
504.068200,3657.172086,4007.315506,4541.000000,0.875739,317287.31961323,6276559.54552307
504.145100,3732.848617,3829.255310,4591.000000,0.873321,317287.31961323,6276549.54552307
504.216200,3517.983947,4061.461734,4700.500000,0.871856,317287.31961323,6276539.54552307
504.280400,3722.335977,3836.830066,4704.500000,0.874760,317287.31961323,6276529.54552307
504.366550,3562.882207,3931.487262,4571.800000,0.875884,317287.31961323,6276519.54552307
504.451400,3519.924742,3842.368844,4063.125000,0.872505,317287.31961323,6276509.54552307
504.508200,2806.326733,3809.916396,4628.500000,0.872375,317287.31961323,6276499.54552307
504.561800,3321.843720,3805.056736,3674.333333,0.869474,317287.31961323,6276489.54552307
504.610200,3457.639131,3427.440843,4181.222222,0.864701,317287.31961323,6276479.54552307
504.677300,3245.752135,3604.449602,4271.500000,0.867946,317287.31961323,6276469.54552307
504.764100,3064.023559,3807.643453,4052.000000,0.871616,317287.31961323,6276459.54552307
504.829300,3115.813103,3242.088391,3500.000000,0.874026,317287.31961323,6276449.54552307
504.888300,3229.803279,3653.294608,3765.000000,0.873631,317287.31961323,6276439.54552307
504.938600,3087.930508,3430.355338,3606.000000,0.872373,317287.31961323,6276429.54552307
504.997450,3023.750523,3712.064548,4167.500000,0.871479,317287.31961323,6276419.54552307
505.045600,3285.099648,3738.318925,3517.500000,0.875763,317287.31961323,6276409.54552307
505.077100,3220.705847,3505.027166,3437.250000,0.872926,317287.31961323,6276399.54552307
505.106900,3258.683982,3359.445974,3878.800000,0.874207,317287.31961323,6276389.54552307
505.134600,3009.260989,3748.470377,3689.500000,0.872368,317287.31961323,6276379.54552307
505.161600,3207.776547,3586.223538,3709.200000,0.872478,317287.31961323,6276369.54552307
505.200800,3273.488631,3543.198462,3542.750000,0.872437,317287.31961323,6276359.54552307
505.236000,3221.170686,3404.001227,3224.250000,0.871587,317287.31961323,6276349.54552307
505.253900,3333.501661,3269.452374,3675.600000,0.875261,317287.31961323,6276339.54552307
505.268800,3278.642973,3551.734869,3521.000000,0.871213,317287.31961323,6276329.54552307
505.284900,3324.508471,3682.641853,3636.400000,0.876115,317287.31961323,6276319.54552307
505.321750,3226.334836,3547.040501,3665.600000,0.875600,317287.31961323,6276309.54552307
505.365800,2828.257564,3632.320627,3360.800000,0.875600,317287.31961323,6276299.54552307
505.393900,3439.356187,3527.322507,3626.800000,0.872990,317287.31961323,6276289.54552307
505.421100,3295.354116,3555.195380,3139.800000,0.875500,317287.31961323,6276279.54552307
505.451900,3210.746518,3671.494314,3699.800000,0.873201,317287.31961323,6276269.54552307
505.515950,3390.334485,3774.941175,3886.428571,0.871207,317287.31961323,6276259.54552307
505.591800,3173.744530,3615.857516,2877.666667,0.872605,317287.31961323,6276249.54552307
505.641100,3178.891310,3541.781319,3156.100000,0.873316,317287.31961323,6276239.54552307
505.686000,3164.729591,3618.731629,3203.400000,0.874399,317287.31961323,6276229.54552307
505.727500,3272.279136,3544.614616,3096.800000,0.875601,317287.31961323,6276219.54552307
505.802900,3195.395555,3487.320390,3111.800000,0.874297,317287.31961323,6276209.54552307
505.896700,3336.982670,3411.382410,2844.333333,0.879305,317287.31961323,6276199.54552307
505.951600,3410.347591,3826.701102,2915.833333,0.874395,317287.31961323,6276189.54552307
505.994400,3153.641918,3586.991452,2673.500000,0.877981,317287.31961323,6276179.54552307
506.021300,3236.587351,3564.844762,2891.600000,0.872954,317287.31961323,6276169.54552307
506.029300,3434.890813,3662.544777,2686.636364,0.877696,317287.31961323,6276159.54552307
506.022150,3232.634449,3427.326140,2969.000000,0.873463,317287.31961323,6276149.54552307
506.007800,3056.244699,3509.867007,3190.800000,0.872173,317287.31961323,6276139.54552307
505.997400,3160.152633,3407.375526,2683.800000,0.871276,317287.31961323,6276129.54552307
505.987700,3327.296020,3371.898204,2855.000000,0.871384,317287.31961323,6276119.54552307
505.977900,3503.679195,3333.022812,2763.000000,0.874052,317287.31961323,6276109.54552307
505.958550,2944.280624,2856.417561,3376.400000,0.871884,317287.31961323,6276099.54552307
505.928600,3161.787013,3155.924345,3088.600000,0.869868,317287.31961323,6276089.54552307
505.900800,3093.331579,3175.669174,3367.000000,0.873584,317287.31961323,6276079.54552307
505.869300,2848.463816,3333.867798,3304.000000,0.872425,317287.31961323,6276069.54552307
505.837300,3029.025327,3081.930297,3299.000000,0.869573,317287.31961323,6276059.54552307
505.795800,2933.325924,3404.321229,3597.200000,0.867273,317287.31961323,6276049.54552307
505.768000,2954.318821,3112.604011,3468.250000,0.870367,317287.31961323,6276039.54552307
505.755700,2886.564979,3589.828959,3808.250000,0.870139,317287.31961323,6276029.54552307
505.745100,2868.775755,3179.252753,3732.400000,0.869875,317287.31961323,6276019.54552307
505.735700,2794.713089,3177.006693,3928.333333,0.872243,317287.31961323,6276009.54552307
505.722000,3031.348254,3854.035535,4254.000000,0.873581,317287.31961323,6275999.54552307
505.702900,3162.291994,3450.823988,3868.000000,0.872504,317287.31961323,6275989.54552307
505.678500,2980.815449,3584.850269,3526.500000,0.872361,317287.31961323,6275979.54552307
505.636800,3270.839993,3546.411987,4263.250000,0.871371,317287.31961323,6275969.54552307
505.572600,3263.622588,3767.147514,4447.250000,0.872026,317287.31961323,6275959.54552307
505.487600,3130.114673,3946.457026,4439.600000,0.871159,317287.31961323,6275949.54552307
505.338700,3113.009509,4744.448957,4652.000000,0.875933,317287.31961323,6275939.54552307
505.187100,2490.498392,3210.685362,4354.600000,0.802933,317287.31961323,6275929.54552307
503.686200,4001.650726,3889.216983,4796.166667,0.869306,317297.31961323,6276699.54552307
503.706100,3920.380310,3264.785980,5111.200000,0.871113,317297.31961323,6276689.54552307
503.734750,3832.848191,4466.360851,5065.666667,0.871481,317297.31961323,6276679.54552307
503.763900,3836.156611,4207.644723,4513.700000,0.870885,317297.31961323,6276669.54552307
503.784700,3166.086555,3626.499955,4773.800000,0.871542,317297.31961323,6276659.54552307
503.806900,3770.774849,3641.026546,4542.666667,0.874533,317297.31961323,6276649.54552307
503.830000,3782.720844,3447.088845,4170.600000,0.875523,317297.31961323,6276639.54552307
503.866400,3828.106047,3521.659649,4224.200000,0.875343,317297.31961323,6276629.54552307
503.912300,3554.047036,3671.751792,4105.600000,0.874373,317297.31961323,6276619.54552307
503.945300,3606.700273,3677.420949,4425.400000,0.874419,317297.31961323,6276609.54552307
503.976000,3875.548673,3856.244466,4885.200000,0.875460,317297.31961323,6276599.54552307
504.004200,3835.603014,4158.768886,4570.545455,0.875222,317297.31961323,6276589.54552307
504.029900,3489.889531,3589.264215,4959.500000,0.875904,317297.31961323,6276579.54552307
504.074150,3521.364110,3794.631197,4349.000000,0.873627,317297.31961323,6276569.54552307
504.158500,3751.440912,3729.240949,4600.750000,0.875079,317297.31961323,6276559.54552307
504.234100,3482.845637,3754.732791,4674.500000,0.875937,317297.31961323,6276549.54552307
504.309000,3591.622359,3791.413464,4748.750000,0.873332,317297.31961323,6276539.54552307
504.379300,3502.977358,3729.233879,4747.200000,0.875480,317297.31961323,6276529.54552307
504.472150,3760.918947,3760.619077,4427.000000,0.875381,317297.31961323,6276519.54552307
504.554300,3701.814541,3860.349945,4304.100000,0.874458,317297.31961323,6276509.54552307
504.605600,3220.129549,3745.292788,4734.000000,0.876992,317297.31961323,6276499.54552307
504.653100,3095.689741,3745.074870,3576.166667,0.865662,317297.31961323,6276489.54552307
504.695300,3431.192831,3482.886336,3412.833333,0.864701,317297.31961323,6276479.54552307
504.749500,3028.096842,3390.410848,3669.600000,0.867946,317297.31961323,6276469.54552307
504.839800,3121.013341,3861.994791,4026.800000,0.871616,317297.31961323,6276459.54552307
504.910500,3320.756155,3440.172108,3773.600000,0.874026,317297.31961323,6276449.54552307
504.972700,2925.249015,3199.621690,3536.800000,0.874818,317297.31961323,6276439.54552307
505.025300,3238.606819,3348.446820,3638.454545,0.871616,317297.31961323,6276429.54552307
505.086950,3120.702765,3940.380007,3925.200000,0.870769,317297.31961323,6276419.54552307
505.135700,3245.799520,3579.110747,3542.400000,0.875541,317297.31961323,6276409.54552307
505.162600,3172.726083,3583.293454,3389.600000,0.872519,317297.31961323,6276399.54552307
505.186500,3061.113171,3297.292837,3685.750000,0.873016,317297.31961323,6276389.54552307
505.209500,3196.158037,3648.198795,3768.800000,0.873016,317297.31961323,6276379.54552307
505.235900,3057.058985,3593.750734,3673.500000,0.870109,317297.31961323,6276369.54552307
505.272100,3190.263795,3819.133820,3563.800000,0.873301,317297.31961323,6276359.54552307
505.297900,3130.408669,3417.382263,3142.800000,0.873572,317297.31961323,6276349.54552307
505.306500,3205.300621,3307.099703,3565.800000,0.872335,317297.31961323,6276339.54552307
505.311400,3407.028997,3723.386299,3567.200000,0.873171,317297.31961323,6276329.54552307
505.319900,3137.073421,3703.937074,3467.600000,0.871634,317297.31961323,6276319.54552307
505.354700,2973.836734,3308.095046,3666.600000,0.874107,317297.31961323,6276309.54552307
505.394000,3379.109726,3406.592175,3500.200000,0.874220,317297.31961323,6276299.54552307
505.416100,3329.947336,3724.969334,3478.250000,0.873476,317297.31961323,6276289.54552307
505.436400,3375.897385,3868.792889,3216.000000,0.874344,317297.31961323,6276279.54552307
505.461700,3104.278154,3659.610209,3444.000000,0.873434,317297.31961323,6276269.54552307
505.523800,3149.896256,3919.294359,3178.500000,0.873647,317297.31961323,6276259.54552307
505.594900,3024.073132,3514.979945,3120.333333,0.872792,317297.31961323,6276249.54552307
505.640700,3320.095442,3760.416116,2807.000000,0.872687,317297.31961323,6276239.54552307
505.684600,3146.555507,3567.960653,2972.333333,0.875836,317297.31961323,6276229.54552307
505.728900,3288.801359,3300.556321,2869.000000,0.875000,317297.31961323,6276219.54552307
505.805850,3265.911973,3600.834761,3137.600000,0.876044,317297.31961323,6276209.54552307
505.892700,3412.173294,3480.877812,2688.200000,0.878365,317297.31961323,6276199.54552307
505.946700,3208.819960,3853.173929,2893.714286,0.873681,317297.31961323,6276189.54552307
505.991500,3170.164503,3771.547157,2574.400000,0.876329,317297.31961323,6276179.54552307
506.020100,3350.586619,3570.529024,3052.600000,0.876255,317297.31961323,6276169.54552307
506.018900,3213.161762,3561.842519,2681.600000,0.875547,317297.31961323,6276159.54552307
505.995200,3228.339706,3411.694754,2952.400000,0.872055,317297.31961323,6276149.54552307
505.967100,3112.408515,3510.186360,3181.000000,0.874388,317297.31961323,6276139.54552307
505.950600,3185.420291,3905.770159,2840.800000,0.873042,317297.31961323,6276129.54552307
505.937200,3972.111292,3206.919248,2959.200000,0.869623,317297.31961323,6276119.54552307
505.926000,3049.240679,3306.010911,2735.750000,0.871043,317297.31961323,6276109.54552307
505.905550,3117.491206,3105.062191,3513.000000,0.871414,317297.31961323,6276099.54552307
505.870900,3153.882534,3277.163785,3101.833333,0.873567,317297.31961323,6276089.54552307
505.837900,3121.161914,3258.633904,3343.125000,0.876030,317297.31961323,6276079.54552307
505.801500,2852.234475,3295.324155,3552.250000,0.870764,317297.31961323,6276069.54552307
505.765700,3155.015563,3393.503959,3427.400000,0.871679,317297.31961323,6276059.54552307
505.725500,2871.581919,3423.948902,3587.750000,0.868967,317297.31961323,6276049.54552307
505.704000,2907.551696,3277.880354,3156.400000,0.870367,317297.31961323,6276039.54552307
505.697500,2754.771356,3497.732231,3539.800000,0.870139,317297.31961323,6276029.54552307
505.693800,2984.475604,3282.393703,3845.000000,0.869875,317297.31961323,6276019.54552307
505.692200,2620.970266,3516.098761,3905.777778,0.872243,317297.31961323,6276009.54552307
505.691850,3218.527128,3997.004985,4239.500000,0.873042,317297.31961323,6275999.54552307
505.687000,3229.494610,3575.446317,4133.000000,0.873288,317297.31961323,6275989.54552307
505.672800,3127.180751,3457.413452,4044.000000,0.873276,317297.31961323,6275979.54552307
505.641000,3309.231269,3557.499814,4335.000000,0.872053,317297.31961323,6275969.54552307
505.584700,3278.519820,3378.277978,4178.600000,0.873105,317297.31961323,6275959.54552307
505.501600,2878.898269,4129.277546,3920.600000,0.874013,317297.31961323,6275949.54552307
505.349650,3290.622204,4688.559189,4694.200000,0.875776,317297.31961323,6275939.54552307
505.197700,2508.579865,3096.197324,4792.000000,0.811849,317297.31961323,6275929.54552307
503.726100,3646.978109,3832.749930,4218.800000,0.862965,317307.31961323,6276699.54552307
503.750000,4012.822855,4744.892275,4998.400000,0.875506,317307.31961323,6276689.54552307
503.783750,3537.991751,4497.244710,5023.200000,0.871709,317307.31961323,6276679.54552307
503.816300,3914.905493,4155.180856,4479.777778,0.872871,317307.31961323,6276669.54552307
503.838600,2550.517521,3542.264813,4683.750000,0.874030,317307.31961323,6276659.54552307
503.862100,3946.434952,3506.773826,4147.000000,0.874637,317307.31961323,6276649.54552307
503.887000,3732.484671,3198.651537,4017.000000,0.874554,317307.31961323,6276639.54552307
503.927900,3625.873139,3522.561837,4182.000000,0.874628,317307.31961323,6276629.54552307
503.976800,3605.577879,3414.013411,3852.200000,0.873190,317307.31961323,6276619.54552307
504.012600,3677.008331,3507.612402,4512.800000,0.875563,317307.31961323,6276609.54552307
504.048000,3654.093612,3738.598315,4485.000000,0.874819,317307.31961323,6276599.54552307
504.082600,3539.013556,3859.428353,4306.888889,0.874496,317307.31961323,6276589.54552307
504.117100,3337.103625,3824.830043,4939.666667,0.874880,317307.31961323,6276579.54552307
504.178000,3569.669079,4005.028134,4586.800000,0.875040,317307.31961323,6276569.54552307
504.265000,3754.504910,3583.373338,4283.200000,0.875853,317307.31961323,6276559.54552307
504.337800,3602.068323,3435.050145,4582.600000,0.873486,317307.31961323,6276549.54552307
504.413200,3412.379047,3647.938438,4185.500000,0.871861,317307.31961323,6276539.54552307
504.487000,3541.984010,3634.665168,4642.800000,0.873205,317307.31961323,6276529.54552307
504.582950,3714.032700,3813.336622,4191.000000,0.872161,317307.31961323,6276519.54552307
504.661000,3492.128986,4147.141694,4259.555556,0.874396,317307.31961323,6276509.54552307
504.708700,3056.943707,3613.941311,4921.000000,0.874359,317307.31961323,6276499.54552307
504.753800,3151.063839,3684.810661,3811.500000,0.860160,317307.31961323,6276489.54552307
504.796000,3322.406173,3608.020962,3445.000000,0.866015,317307.31961323,6276479.54552307
504.858800,3151.603835,3703.280413,3655.250000,0.875142,317307.31961323,6276469.54552307
504.945300,3220.095061,3491.762940,4100.200000,0.874115,317307.31961323,6276459.54552307
505.011900,3320.283360,3477.287313,3536.750000,0.875101,317307.31961323,6276449.54552307
505.072700,3401.788011,3631.261308,3655.000000,0.875704,317307.31961323,6276439.54552307
505.125200,3213.003827,3616.256511,3766.714286,0.872161,317307.31961323,6276429.54552307
505.187800,3355.822887,3860.763367,3679.000000,0.872161,317307.31961323,6276419.54552307
505.236100,3403.482567,3574.701594,3586.600000,0.871218,317307.31961323,6276409.54552307
505.259000,3291.299600,3364.422017,3295.750000,0.873558,317307.31961323,6276399.54552307
505.276200,3046.825770,3423.093518,3550.600000,0.872626,317307.31961323,6276389.54552307
505.292700,2948.616670,3500.799713,3539.200000,0.873016,317307.31961323,6276379.54552307
505.320600,2982.050279,3546.663046,3487.600000,0.870109,317307.31961323,6276369.54552307
505.356050,3318.057701,3590.607103,3534.500000,0.871924,317307.31961323,6276359.54552307
505.373900,3235.772827,3377.041802,3444.750000,0.873504,317307.31961323,6276349.54552307
505.372500,3065.564441,3430.852467,3368.500000,0.871031,317307.31961323,6276339.54552307
505.364400,3322.547595,3598.444055,3502.857143,0.872671,317307.31961323,6276329.54552307
505.360300,3136.773237,3671.303675,3432.142857,0.871489,317307.31961323,6276319.54552307
505.397200,3198.720491,3424.585330,3457.200000,0.873654,317307.31961323,6276309.54552307
505.433800,3140.094960,3847.959630,3496.600000,0.873134,317307.31961323,6276299.54552307
505.448800,3328.026562,3726.132885,3493.000000,0.874051,317307.31961323,6276289.54552307
505.458600,3444.256013,3810.683615,2742.400000,0.873414,317307.31961323,6276279.54552307
505.473100,3287.677823,3422.331952,3556.000000,0.875100,317307.31961323,6276269.54552307
505.536700,3335.066974,3517.910055,3430.800000,0.873814,317307.31961323,6276259.54552307
505.605200,3305.919752,3740.850002,2866.555556,0.874441,317307.31961323,6276249.54552307
505.647300,3144.149040,3790.589829,2771.000000,0.875476,317307.31961323,6276239.54552307
505.689300,3304.414386,3656.402748,3117.600000,0.875721,317307.31961323,6276229.54552307
505.735400,2842.945422,3298.132725,2980.500000,0.874832,317307.31961323,6276219.54552307
505.813550,3197.784272,3593.924211,2956.200000,0.875481,317307.31961323,6276209.54552307
505.895800,2932.903914,3480.479122,2382.600000,0.872436,317307.31961323,6276199.54552307
505.947200,3367.402254,3658.550864,1740.875000,0.872523,317307.31961323,6276189.54552307
505.992100,3355.243663,3730.699936,2867.600000,0.875770,317307.31961323,6276179.54552307
506.023700,3112.730984,3430.047725,2779.285714,0.876459,317307.31961323,6276169.54552307
506.007600,3245.032194,3686.199499,2789.571429,0.876715,317307.31961323,6276159.54552307
505.966300,3161.328175,3750.485616,2934.000000,0.873695,317307.31961323,6276149.54552307
505.924500,3297.990600,3440.612091,3320.600000,0.872320,317307.31961323,6276139.54552307
505.901900,3153.790035,3707.176946,2849.250000,0.874142,317307.31961323,6276129.54552307
505.886000,3446.090875,3217.827399,2758.800000,0.874503,317307.31961323,6276119.54552307
505.874900,3234.288788,3495.676457,2812.000000,0.872631,317307.31961323,6276109.54552307
505.857050,3288.026282,3495.522294,3540.400000,0.872375,317307.31961323,6276099.54552307
505.818300,3134.106721,3318.706479,3352.200000,0.874694,317307.31961323,6276089.54552307
505.779200,2881.199481,3108.398142,3505.000000,0.877124,317307.31961323,6276079.54552307
505.736400,3049.875847,3161.003818,3581.600000,0.871042,317307.31961323,6276069.54552307
505.694500,3320.808882,3114.259120,3652.000000,0.868311,317307.31961323,6276059.54552307
505.652750,3087.340408,3413.334647,3615.000000,0.871424,317307.31961323,6276049.54552307
505.638400,3056.200011,3294.078285,3134.400000,0.872354,317307.31961323,6276039.54552307
505.636900,2855.268016,3583.508275,3850.000000,0.871277,317307.31961323,6276029.54552307
505.638000,3100.056733,3490.850974,3701.857143,0.870775,317307.31961323,6276019.54552307
