X,Y,Lote,Rto,N,Z
416641.643721305,6304701.5952712,LP08,8633.404,160,1
416639.402152919,6304701.59814516,LP08,8542.128,160,1
416637.132779028,6304701.58969109,LP08,8262.66,160,1
416634.872705449,6304701.58131657,LP08,8281.383,160,1
416632.612536376,6304701.58402877,LP08,8259.574,160,1
416630.352558255,6304701.56456595,LP08,8665.213,160,1
416628.12029012,6304701.56751739,LP08,8819.149,160,1
416625.860311983,6304701.54805352,LP08,8841.277,160,1
416623.609634161,6304701.52866922,LP08,8588.298,160,1
416621.359051827,6304701.49819715,LP08,8500.319,160,1
416619.126974638,6304701.47897201,LP08,8120.106,160,1
416616.885501624,6304701.4707535,LP08,8536.277,160,1
416614.653328919,6304701.46261459,LP08,8399.362,160,1
416612.411760377,6304701.4654823,LP08,8724.574,160,1
416610.160987006,6304701.45718212,LP08,8475.213,160,1
416607.910022601,6304701.47105593,LP08,8772.979,160,1
416605.677849846,6304701.46291495,LP08,8192.66,160,1
416603.427076435,6304701.45461321,LP08,8871.915,160,1
416601.176303013,6304701.44631094,LP08,8279.149,160,1
416598.916324778,6304701.42684078,LP08,8355.426,160,1
416596.684247504,6304701.40761047,LP08,8454.574,160,2
416594.442774376,6304701.39938677,LP08,8403.617,160,2
416592.210601559,6304701.39124268,LP08,8441.383,160,2
416589.978428732,6304701.38309807,LP08,8651.064,160,2
416587.764761005,6304701.38620048,LP08,8548.936,160,2
416585.485991006,6304701.38874141,LP08,8355.532,160,2
416583.21671239,6304701.36918744,LP08,8416.064,160,2
416580.984539515,6304701.36104076,LP08,8737.234,160,2
416578.752462174,6304701.34180632,LP08,8275.745,160,2
416576.52028928,6304701.33365861,LP08,8224.894,160,2
416574.287925279,6304701.34768489,LP08,8394.894,160,2
416572.027946943,6304701.32820845,LP08,7988.191,160,2
416569.786569245,6304701.30889178,LP08,8056.383,160,2
416567.526590896,6304701.28941429,LP08,7394.574,160,2
416565.294322392,6304701.29235124,LP08,7801.383,160,2
416563.02475702,6304701.3060543,LP08,7394.574,160,3
416560.76477864,6304701.28657523,LP08,7422.979,160,3
416558.523400901,6304701.26725596,LP08,7215.851,160,3
416556.282023155,6304701.24793616,LP08,7410.106,160,3
416554.049945725,6304701.22869602,LP08,7147.447,160,3
416551.780571426,6304701.22022194,LP08,7153.83,160,3
416549.529893337,6304701.20082041,LP08,6574.787,160,4
416547.26981934,6304701.19242544,LP08,6056.915,160,4
416545.037550719,6304701.19535773,LP08,5710,160,4
416542.78677702,6304701.18704189,LP08,5590.638,160,4
416540.554603955,6304701.17888588,LP08,5133.723,160,4
416538.331731203,6304701.17080955,LP08,4870.426,160,4
416536.09006661,6304701.18474684,LP08,4677.766,160,4
416533.839388456,6304701.16534167,LP08,4658.085,160,4
416531.560618134,6304701.16786991,LP08,4165.851,160,4
416529.300352841,6304701.18164525,LP08,4113.404,160,4
416527.049770259,6304701.15115124,LP08,3802.872,160,4
416524.789696144,6304701.14275102,LP08,4067.66,160,4
416522.529717625,6304701.12326302,LP08,3745.213,160,4
416520.223333094,6304701.09228624,LP08,3708.936,160,4
416517.916757337,6304701.08348341,LP08,3986.064,160,4
416515.610181567,6304701.07468003,LP08,4480.532,160,4
416513.331315521,6304701.08829123,LP08,4684.255,160,4
416511.006234698,6304701.06823909,LP08,4866.596,160,4
416508.681058245,6304701.05927364,LP08,4694.681,160,4
416506.374482427,6304701.05046806,LP08,5085.957,160,4
416504.077015664,6304701.06391666,LP08,5061.489,160,4
416501.742825742,6304701.02160757,LP08,5403.723,160,4
416499.426758301,6304701.03489462,LP08,5656.17,160,4
416497.101677425,6304701.01483914,LP08,5857.766,160,4
416494.794910271,6304701.02820531,LP08,6283.83,160,4
416492.469733732,6304701.01923597,LP08,6490.213,160,4
416490.135448146,6304700.98801133,LP08,6920.851,160,4
416487.819476265,6304700.99020835,LP08,6744.255,160,4
416485.484999371,6304700.9811571,LP08,7175.426,160,4
416483.113225516,6304700.98287159,LP08,7086.702,160,4
416480.722850996,6304700.98442503,LP08,7520.319,160,3
416478.341872442,6304700.97497086,LP08,7462.447,160,3
416475.960798213,6304700.97660336,LP08,7704.468,160,3
416473.570806298,6304700.93380601,LP08,7289.043,160,3
416471.161831074,6304700.93519659,LP08,7558.83,160,3
416468.734255183,6304700.93642608,LP08,7455.106,160,3
416466.306870618,6304700.91548044,LP08,8247.021,160,3
416463.888690698,6304700.90570171,LP08,7701.277,160,2
416461.489207089,6304700.88499563,LP08,8231.17,160,2
416459.108132762,6304700.88662398,LP08,7965.213,160,2
416456.736550107,6304700.86615751,LP08,8381.064,160,2
416454.355667122,6304700.84561019,LP08,8158.723,160,2
416451.974592752,6304700.84723678,LP08,8385,160,2
416449.584313733,6304700.83769528,LP08,8292.021,160,2
416447.222127061,6304700.80621948,LP08,8624.255,160,2
416444.906154921,6304700.80840624,LP08,7842.234,160,2
416442.562377489,6304700.79926436,LP08,9130.319,160,2
416440.227708967,6304700.81237671,LP08,8530.638,160,2
416437.865426562,6304700.79198588,LP08,8666.064,160,1
416435.521840508,6304700.7606678,LP08,8576.915,160,1
416433.168571288,6304700.77361787,LP08,8643.085,160,1
416430.85240763,6304700.79797577,LP08,8497.979,160,1
416428.583128429,6304700.77838555,LP08,9155,160,1
416426.360255128,6304700.77028351,LP08,8825.532,160,1
416424.118876887,6304700.75093311,LP08,9188.404,160,1
416421.886703242,6304700.74274975,LP08,8757.128,160,1
416419.654625311,6304700.72347861,LP08,9019.787,160,1
416417.422547375,6304700.70420697,LP08,8605.851,160,1
416415.162281267,6304700.71795566,LP08,8592.66,160,1
416412.93020331,6304700.69868297,LP08,8732.766,160,1
416410.707425674,6304700.67949008,LP08,8591.489,160,1
416408.484360817,6304700.69355844,LP08,9240.638,160,1
416406.252091354,6304700.69645872,LP08,8401.596,160,1
416404.038805498,6304700.6551701,LP08,9542.66,160,1
416401.853037639,6304700.65847093,LP08,8919.574,160,1
416399.66746126,6304700.63959676,LP08,9007.66,160,1
416397.463188476,6304700.63164872,LP08,8388.617,160,1
416395.277420576,6304700.63494806,LP08,8851.915,160,1
416393.073147768,6304700.62699902,LP08,8393.085,160,1
416390.896775924,6304700.61929044,LP08,9317.021,160,1
416388.720308308,6304700.62266863,LP08,8849.468,160,1
416386.534636116,6304700.61487875,LP08,9337.34,160,1
416384.339759353,6304700.59592079,LP08,8565.426,160,1
416382.144786816,6304700.58804959,LP08,9015.213,160,1
416379.959210365,6304700.56917097,LP08,8707.234,160,1
416377.792138786,6304700.56153979,LP08,8667.872,160,1
416375.615862646,6304700.54274052,LP08,8718.511,160,1
416373.420890073,6304700.53486734,LP08,8564.894,160,1
416371.235217813,6304700.527074,LP08,8173.723,160,1
416369.068241978,6304700.50835361,LP08,8853.936,160,1
416366.863873262,6304700.51148585,LP08,8339.362,160,1
416364.678296759,6304700.49260378,LP08,8702.66,160,1
416362.483324134,6304700.48472812,LP08,8654.894,160,1
416360.30666477,6304700.51027443,LP08,8761.383,160,1
416358.130292767,6304700.5025585,LP08,8849.468,160,1
416355.944716227,6304700.48367445,LP08,9039.255,160,1
416353.768344206,6304700.47595753,LP08,9055.106,160,1
416351.592067978,6304700.45715287,LP08,9083.191,160,1
416349.415791744,6304700.43834771,LP08,9172.553,160,1
416347.239419697,6304700.43062932,LP08,9382.553,160,1
416345.081456669,6304700.4452457,LP08,9355.426,160,1
416342.905180408,6304700.42643908,LP08,8874.362,160,1
416340.747217347,6304700.44105448,LP08,9305.106,160,1
416338.570749432,6304700.4444214,LP08,8869.894,160,1
416336.412882152,6304700.44794858,LP08,9062.34,160,1
416334.255014858,6304700.45147528,LP08,8929.468,160,1
416332.069534048,6304700.4214986,LP08,8829.468,160,1
416329.893257735,6304700.40268905,LP08,8917.553,160,1
416327.716885586,6304700.39496627,LP08,9134.149,160,1
416325.549717918,6304700.39841065,LP08,8847.234,160,1
416323.364141255,6304700.37951925,LP08,9025.638,160,1
416321.187673235,6304700.38288226,LP08,8648.511,160,1
416319.001904873,6304700.38616439,LP08,9143.191,160,1
416316.844325006,6304700.35642544,LP08,8634.043,160,1
416314.67725312,6304700.34878013,LP08,9144.468,160,1
416312.49158057,6304700.34097353,LP08,8921.809,160,1
416310.324412812,6304700.3444145,LP08,9142.128,160,1
416308.157436744,6304700.32568047,LP08,8481.383,160,1
416305.981160346,6304700.30686555,LP08,9121.702,160,1
416303.81408841,6304700.29921781,LP08,9210.213,160,1
416301.665617116,6304700.2917304,LP08,9524.894,160,1
416299.517145812,6304700.28424251,LP08,9237.553,160,1
416297.331473191,6304700.27643249,LP08,9174.149,160,1
416295.155100886,6304700.26870239,LP08,8935.638,160,1
416292.97882444,6304700.24988455,LP08,9226.702,160,1
416290.793055918,6304700.25316031,LP08,8994.043,160,1
416288.616683581,6304700.24542874,LP08,9215.426,160,1
416286.459007766,6304700.22677028,LP08,9259.255,160,1
416284.292031619,6304700.20803091,LP08,9694.255,160,1
416282.124863699,6304700.21146556,LP08,9621.17,160,1
416279.957887536,6304700.19272522,LP08,9822.872,160,1
416277.790815479,6304700.18507165,LP08,9614.149,160,1
416275.595938321,6304700.16608903,LP08,9803.085,160,1
416273.438166573,6304700.15851492,LP08,9673.83,160,1
416271.336100881,6304700.16251023,LP08,10019.043,160,1
416269.345830893,6304700.14529587,LP08,10632.234,160,1
416267.383461884,6304700.12832243,LP08,10736.702,160,1
416265.420996966,6304700.12243585,LP08,10568.83,160,1
416263.458244327,6304700.14981064,LP08,10335.213,160,1
416261.495779386,6304700.14392327,LP08,10347.766,160,1
416259.533026708,6304700.17129726,LP08,10179.468,160,1
416257.561357326,6304700.15424138,LP08,10295,160,1
416255.589592026,6304700.14827236,LP08,10036.809,160,1
416253.655028026,6304700.14262476,LP08,10648.936,160,1
416251.683262707,6304700.13665494,LP08,10782.34,160,2
416249.711593299,6304700.11959746,LP08,10780.426,160,2
416247.721419155,6304700.0912914,LP08,10757.979,160,2
416245.684551524,6304700.08475712,LP08,10533.298,160,2
416243.6105785,6304700.06681328,LP08,10347.34,160,2
416241.54580987,6304700.06003673,LP08,10402.128,160,2
416239.453140247,6304700.05301833,LP08,9880.851,160,2
416237.379167203,6304700.03507316,LP08,10266.489,160,2
416235.314302608,6304700.03938253,LP08,10557.766,160,2
416233.249629878,6304700.02151696,LP08,10418.723,160,2
416231.194065588,6304700.02590593,LP08,10402.979,160,2
416229.138501282,6304700.03029446,LP08,10292.447,160,2
416227.120042328,6304700.04609175,LP08,10524.574,160,2
416225.055561458,6304700.00604991,LP08,10306.809,160,2
416223.000189019,6304699.98826263,LP08,9969.787,160,2
416220.944912527,6304699.95938766,LP08,10220.745,160,2
416218.889444124,6304699.95268676,LP08,10486.064,160,2
416216.833879755,6304699.95707269,LP08,10299.574,160,2
416214.769111002,6304699.95029042,LP08,10113.191,160,2
416212.722846934,6304699.95475597,LP08,10183.404,160,2
416210.667282524,6304699.95914058,LP08,9869.362,160,2
416208.611910032,6304699.94135024,LP08,10182.447,160,2
416206.565741895,6304699.93472723,LP08,10453.723,160,2
416204.500973093,6304699.92794278,LP08,9962.553,160,2
416202.436300254,6304699.91007063,LP08,9921.596,160,2
416200.380639809,6304699.92554031,LP08,9666.17,160,2
416198.325267281,6304699.90774779,LP08,9252.66,160,2
416196.260594422,6304699.88987433,LP08,9326.809,160,2
416194.177224916,6304699.88292665,LP08,9204.681,160,2
416192.140261057,6304699.88746835,LP08,9333.617,160,2
416190.14078646,6304699.85906994,LP08,9563.723,160,2
416188.15972054,6304699.85300666,LP08,8937.66,160,2
416186.113552311,6304699.84637932,LP08,8585.532,160,2
416184.076684402,6304699.83983208,LP08,8671.489,160,2
416182.067813466,6304699.82243873,LP08,8985.532,160,2
416180.058654525,6304699.83830673,LP08,9010,160,2
416178.059083901,6304699.82099307,LP08,9107.979,160,2
416175.901407687,6304699.80230996,LP08,8788.191,160,2
416173.622635183,6304699.80475395,LP08,8701.064,160,2
416171.260447734,6304699.7732108,LP08,8198.83,160,2
416168.814365302,6304699.76311675,LP08,7568.83,160,2
416166.563493742,6304699.76580068,LP08,7812.872,160,2
416164.43352644,6304699.76953116,LP08,7896.809,160,2
416162.275658137,6304699.77301953,LP08,7469.894,160,2
416160.108393467,6304699.78751413,LP08,7154.468,160,3
416157.997410874,6304699.74705525,LP08,7625,160,3
416155.923053437,6304699.77344166,LP08,7621.489,160,3
416153.783977794,6304699.75491472,LP08,7639.043,160,3
416151.691307757,6304699.74787734,LP08,7592.234,160,3
416149.533343336,6304699.76245013,LP08,7111.064,160,3
416147.338273618,6304699.76561294,LP08,6472.766,160,3
416145.180501239,6304699.75801024,LP08,6682.766,160,3
417257.054762714,6304713.43907936,LP08,5699.787,160,4
417254.738698484,6304713.45254714,LP08,6004.681,160,4
417252.469325381,6304713.44423737,LP08,6139.787,160,4
417250.209252587,6304713.43600656,LP08,6528.617,160,4
417247.95857488,6304713.41676748,LP08,5943.617,160,4
417245.717197488,6304713.39760738,LP08,6140.532,160,4
417243.475725308,6304713.38953401,LP08,6224.574,160,4
417241.243458655,6304713.39262686,LP08,6864.574,160,4
417239.001891665,6304713.3956397,LP08,6442.872,160,4
417236.760324658,6304713.39865201,LP08,6319.787,160,4
417234.500156993,6304713.40150478,LP08,5566.702,160,4
417232.249384427,6304713.39334929,LP08,6379.149,160,4
417229.980106005,6304713.373947,LP08,5742.447,160,4
417227.729428219,6304713.35470322,LP08,5996.596,160,4
417225.478845229,6304713.32437167,LP08,5785.638,160,4
417223.246768078,6304713.30528589,LP08,6027.447,160,4
417221.014501305,6304713.30837408,LP08,5663.617,160,4
417218.782329328,6304713.30037452,LP08,5897.66,160,4
417216.540762204,6304713.30338215,LP08,5310.851,160,4
417214.308400572,6304713.31755604,LP08,5634.894,160,4
417212.067023049,6304713.29838815,LP08,5497.66,160,4
417209.816155558,6304713.30131469,LP08,5471.277,160,4
417207.584173163,6304713.27113805,LP08,5491.383,160,4
417205.324194976,6304713.25180952,LP08,5255.106,160,4
417203.073422277,6304713.24364725,LP08,5238.298,160,4
417200.804143755,6304713.22423812,LP08,4947.66,160,4
417198.553371037,6304713.2160748,LP08,4987.66,160,4
417196.29320315,6304713.21891864,LP08,4849.894,160,4
417194.051635892,6304713.22192107,LP08,5152.553,160,4
417191.800863136,6304713.21375618,LP08,4930.532,160,4
417189.550090368,6304713.20559076,LP08,5124.362,160,4
417187.299412436,6304713.18633758,LP08,5064.574,160,4
417185.058034819,6304713.16716343,LP08,5194.255,160,4
417182.807167173,6304713.17008369,LP08,4770,160,4
417180.53779372,6304713.16175705,LP08,4993.085,160,4
417178.296226367,6304713.16475583,LP08,4726.064,160,4
417176.045358674,6304713.16767452,LP08,4840.426,160,4
417173.803696427,6304713.1817595,LP08,4512.872,160,4
417171.571619072,6304713.1626618,LP08,4462.447,160,4
417169.339541712,6304713.14356359,LP08,4187.553,160,4
417167.098069154,6304713.13547253,LP08,4444.787,160,4
417164.847296263,6304713.12730138,LP08,4060,160,4
417162.615124007,6304713.11928886,LP08,4222.66,160,4
417160.364445971,6304713.10002941,LP08,4176.596,160,4
417158.094882646,6304713.113872,LP08,4653.723,160,4
417155.853410031,6304713.10577834,LP08,4328.191,160,4
417153.621047958,6304713.11993824,LP08,4754.681,160,4
417151.361069557,6304713.1005971,LP08,4273.298,160,4
417149.100996262,6304713.09234269,LP08,4932.66,160,4
417146.840922955,6304713.08408775,LP08,4281.17,160,4
417144.599450282,6304713.07599148,LP08,4163.404,160,4
417142.348677275,6304713.06781509,LP08,4084.255,160,4
417140.107204582,6304713.05971778,LP08,4657.979,160,4
417137.847036328,6304713.06254798,LP08,4451.17,160,4
417135.596263286,6304713.05437002,LP08,4508.511,160,4
417133.345490233,6304713.04619154,LP08,4082.979,160,4
417131.094906989,6304713.01583804,LP08,4374.362,160,4
417128.844133919,6304713.00765851,LP08,3994.043,160,4
417126.593360838,6304712.99947845,LP08,3991.383,160,4
417124.342682665,6304712.98021063,LP08,4139.149,160,4
417122.091909563,6304712.97202953,LP08,4321.596,160,4
417119.841136453,6304712.96384791,LP08,4577.553,160,4
417117.599758579,6304712.94465814,LP08,4295.213,160,4
417115.339590196,6304712.94748309,LP08,4675.532,160,4
417113.088911983,6304712.92821265,LP08,4250.745,160,4
417110.82893344,6304712.90886205,LP08,4525.213,160,4
417108.568859955,6304712.90059818,LP08,4198.404,160,4
417106.290185813,6304712.8921745,LP08,4798.617,160,4
417104.039412629,6304712.8839892,LP08,4734.894,160,4
417101.788544491,6304712.88689062,LP08,5032.872,160,4
417099.537866229,6304712.86761703,LP08,4862.34,160,4
417097.268492365,6304712.85927087,LP08,5431.596,160,4
417095.017434282,6304712.88434521,LP08,5414.149,160,4
417092.775961359,6304712.87623694,LP08,5752.66,160,4
417090.497192174,6304712.87889679,LP08,5355.851,160,4
417088.218517931,6304712.87046885,LP08,5774.787,160,4
417085.96783961,6304712.85119211,LP08,5674.574,160,4
417083.726366644,6304712.84308174,LP08,5970.213,160,4
417081.466387985,6304712.82372429,LP08,5751.809,160,4
417079.215709644,6304712.80444598,LP08,5994.468,160,4
417076.946240706,6304712.8071823,LP08,6087.979,160,4
417074.593163811,6304712.79811383,LP08,6260.745,160,4
417072.230596625,6304712.81113961,LP08,6074.255,160,4
417069.868029417,6304712.82416481,LP08,6517.447,160,3
417067.524347782,6304712.80408705,LP08,6483.191,160,3
417065.171270833,6304712.7950163,LP08,7193.085,160,3
417062.808893547,6304712.78586529,LP08,7113.723,160,3
417060.427915602,6304712.77655434,LP08,7067.979,160,2
417058.065443298,6304712.77848941,LP08,7167.766,160,2
417055.70316097,6304712.75824943,LP08,7517.872,160,2
417053.35017896,6304712.73808855,LP08,7230.851,160,2
417051.015797593,6304712.71808648,LP08,7611.064,160,2
417048.699921862,6304712.70933048,LP08,7623.617,160,2
417046.365350465,6304712.71150178,LP08,7982.234,160,2
417044.030969069,6304712.69149803,LP08,7806.702,160,2
417041.705887992,6304712.67157341,LP08,7901.596,160,2
417039.380616878,6304712.67382273,LP08,8192.34,160,2
417037.064741089,6304712.66506394,LP08,7778.511,160,2
417034.748675248,6304712.6784791,LP08,8085,160,2
417032.44219478,6304712.65871167,LP08,7929.468,160,2
417030.154314953,6304712.63910311,LP08,8132.021,160,2
417027.894241066,6304712.6308204,LP08,8002.447,160,1
417025.652862848,6304712.61160934,LP08,8559.681,160,1
417023.383393583,6304712.61433311,LP08,7982.872,160,1
417021.123224627,6304712.61713606,LP08,8466.489,160,1
417018.844645081,6304712.59760455,LP08,8608.191,160,1
417016.565875448,6304712.60024699,LP08,8610.426,160,1
417014.27771043,6304712.61389642,LP08,8181.489,160,1
417011.989830529,6304712.59428357,LP08,8506.17,160,1
417009.720456223,6304712.58591689,LP08,8282.128,160,1
417007.479172983,6304712.55561437,LP08,8684.255,160,1
417005.256110175,6304712.5698198,LP08,8470,160,1
417003.014731868,6304712.5506035,LP08,8390.426,160,1
417000.80106441,6304712.55380039,LP08,8375.106,160,1
416998.578096612,6304712.55691703,LP08,8352.872,160,1
416996.355223861,6304712.54894592,LP08,8154.255,160,1
416994.1323511,6304712.5409743,LP08,8633.617,160,1
416991.900178004,6304712.53292242,LP08,8174.149,160,1
416989.658799643,6304712.51370302,LP08,8454.255,160,1
416987.417231128,6304712.51665761,LP08,8051.17,160,1
416985.185057998,6304712.50860418,LP08,8520.851,160,1
416982.953075018,6304712.47837574,LP08,8748.298,160,1
416980.739407439,6304712.48156804,LP08,8760.532,160,1
416978.544625752,6304712.45165762,LP08,8923.511,160,1
416976.368254538,6304712.44408072,LP08,8924.043,160,1
416974.191788225,6304712.44759058,LP08,8781.383,160,1
416972.006211754,6304712.42884568,LP08,9034.681,160,1
416969.820540185,6304712.42118754,LP08,8943.617,160,1
416967.616172855,6304712.42445662,LP08,8878.723,160,1
416965.430596361,6304712.40571024,LP08,9100.213,160,1
416963.245019862,6304712.38696337,LP08,9025.638,160,1
416961.078044008,6304712.36837556,LP08,9164.894,160,1
416958.892277283,6304712.3718022,LP08,8845.213,160,1
416956.697115107,6304712.38623581,LP08,8964.681,160,1
416954.502143134,6304712.37849443,LP08,8811.596,160,1
416952.316471477,6304712.37083234,LP08,9046.064,160,1
416950.130894927,6304712.3520825,LP08,8937.553,160,1
416947.945223252,6304712.34441942,LP08,8784.681,160,1
416945.759456442,6304712.3478431,LP08,8881.17,160,1
416943.573784743,6304712.34017903,LP08,9075.426,160,1
416941.388208161,6304712.32142722,LP08,8933.085,160,1
416939.202536443,6304712.31376217,LP08,8813.404,160,1
416937.02616504,6304712.30617643,LP08,8508.404,160,1
416934.859093953,6304712.29866999,LP08,8357.021,160,1
416932.692022856,6304712.29116307,LP08,8141.489,160,1
416930.506351096,6304712.28349606,LP08,8269.043,160,1
416928.320679325,6304712.27582855,LP08,8397.766,160,1
416926.153608196,6304712.26832017,LP08,8697.447,160,1
416923.986537057,6304712.2608113,LP08,8497.766,160,1
416921.819370757,6304712.26438919,LP08,8456.915,160,1
416919.652299594,6304712.25687935,LP08,8370.638,160,1
416917.475832941,6304712.26037646,LP08,8526.489,160,1
416915.290256258,6304712.24161876,LP08,8165.106,160,1
416913.123185064,6304712.23410746,LP08,8509.043,160,1
416910.947003859,6304712.20434136,LP08,8587.553,160,1
416908.78913781,6304712.20799616,LP08,8842.447,160,1
416906.622066587,6304712.20048341,LP08,8488.617,160,1
416904.464390851,6304712.18196275,LP08,8127.872,160,1
416902.278623784,6304712.18537661,LP08,8041.702,160,1
416900.120948031,6304712.16685498,LP08,8443.936,160,1
416897.935371293,6304712.14809337,LP08,8316.489,160,1
416895.749699371,6304712.1404185,LP08,8072.553,160,1
416893.573327763,6304712.13282299,LP08,7837.66,160,1
416891.396765776,6304712.14740148,LP08,7903.085,160,1
416889.239089983,6304712.12887743,LP08,8196.596,160,1
416887.062813532,6304712.1101932,LP08,7969.043,160,1
416884.89574221,6304712.10267558,LP08,8077.979,160,1
416882.710165418,6304712.08391052,LP08,7929.787,160,1
416880.542998881,6304712.08747918,LP08,8100.638,160,1
416878.3666272,6304712.07988025,LP08,8139.255,160,1
416876.190255509,6304712.07228082,LP08,8302.872,160,1
416874.023184134,6304712.06476077,LP08,8370.638,160,1
416871.856112749,6304712.05724023,LP08,8298.085,160,1
416869.689041354,6304712.04971921,LP08,7955.426,160,1
416867.512669621,6304712.04211784,LP08,7810.213,160,1
416865.336297878,6304712.03451597,LP08,7595.957,160,1
416863.178526777,6304712.02707336,LP08,8141.702,160,1
416860.992664247,6304712.04156514,LP08,8001.383,160,1
416858.816387689,6304712.02287457,LP08,8093.83,160,1
416856.649411452,6304712.00426338,LP08,8243.617,160,1
416854.482435211,6304711.9856517,LP08,8161.915,160,1
416852.315268506,6304711.98921404,LP08,8142.553,160,1
416850.138706224,6304712.00378325,LP08,7919.149,160,1
416847.962429627,6304711.98509024,LP08,8066.596,160,1
416845.795358114,6304711.97756386,LP08,8102.872,160,1
416843.619081503,6304711.95886987,LP08,7864.681,160,1
416841.452105214,6304711.94025528,LP08,7703.511,160,1
416839.312934657,6304711.93296713,LP08,7848.511,160,1
416837.164463763,6304711.92559861,LP08,7894.362,160,1
416835.025293185,6304711.91830952,LP08,7974.894,160,1
416832.87682227,6304711.91094005,LP08,7704.255,160,1
416830.719051018,6304711.90349021,LP08,7885.106,160,1
416828.570389568,6304711.91829428,LP08,8177.447,160,1
416826.412713548,6304711.89975622,LP08,8091.277,160,1
416824.264147328,6304711.9034721,LP08,8050,160,1
416822.125071949,6304711.8850929,LP08,8157.66,160,1
416819.967395908,6304711.86655341,LP08,8189.787,160,1
416817.837525577,6304711.85934043,LP08,8575.106,160,1
416815.679944795,6304711.82971273,LP08,8241.383,160,1
416813.531473792,6304711.82233897,LP08,8132.447,160,1
416811.373607174,6304711.82597206,LP08,7827.872,160,1
416809.234531756,6304711.80759002,LP08,8201.915,160,1
416807.048954691,6304711.78880788,LP08,7959.574,160,1
416804.90048365,6304711.7814322,LP08,8201.17,160,1
416802.742616983,6304711.78506337,LP08,8345.745,160,1
416800.612651286,6304711.78893385,LP08,8623.83,160,1
416798.464275499,6304711.7704695,LP08,8389.043,160,1
416796.315804414,6304711.76309191,LP08,7837.021,160,1
416794.167428615,6304711.74462661,LP08,7917.234,160,1
416792.018862213,6304711.74833532,LP08,8156.702,160,1
416789.860995466,6304711.75196362,LP08,8148.298,160,1
416787.675418329,6304711.7331771,LP08,7912.128,160,1
416785.517646864,6304711.72571718,LP08,7953.83,160,1
416783.369175716,6304711.71833672,LP08,7914.894,160,1
416781.220609248,6304711.72204304,LP08,7969.894,160,1
416779.072138077,6304711.71466163,LP08,7947.021,160,1
416776.914366567,6304711.70719979,LP08,8279.043,160,1
416774.765895376,6304711.69981743,LP08,8153.085,160,1
416772.626819826,6304711.68142729,LP08,8108.404,160,1
416770.46914361,6304711.66287677,LP08,7850.851,160,1
416768.264775096,6304711.66610045,LP08,7664.362,160,1
416766.041996566,6304711.6469892,LP08,7878.298,160,1
416763.8191227,6304711.63896469,LP08,7719.255,160,1
416761.614849479,6304711.63109961,LP08,7702.234,160,1
416759.382675262,6304711.62299411,LP08,7990.851,160,1
416757.187607009,6304711.62629524,LP08,8029.574,160,1
416754.992538742,6304711.62959587,LP08,8281.17,160,1
416752.79775649,6304711.59963426,LP08,7940.957,160,1
416750.574787212,6304711.60269395,LP08,7793.617,160,1
416748.361118247,6304711.60583312,LP08,8107.766,160,1
416746.166240626,6304711.58695726,LP08,8142.34,160,1
416743.962062671,6304711.5680009,LP08,8145.638,160,1
416741.785594986,6304711.57145851,LP08,8214.149,160,1
416739.581417013,6304711.55250116,LP08,7938.404,160,1
416737.386539365,6304711.5336233,LP08,8097.34,160,1
416735.191375621,6304711.54800669,LP08,8088.617,160,1
416732.996497954,6304711.52912784,LP08,8202.766,160,1
416730.792129215,6304711.53234299,LP08,8462.447,160,1
416728.578555502,6304711.52439038,LP08,8517.766,160,1
416726.374282108,6304711.51651727,LP08,8368.404,160,1
416724.170008703,6304711.50864366,LP08,8227.447,160,1
416721.956434957,6304711.50068955,LP08,8488.723,160,1
416719.761366478,6304711.50398219,LP08,8180.426,160,1
416717.53849238,6304711.49594705,LP08,8009.681,160,1
416715.324918601,6304711.48799142,LP08,7666.596,160,1
416713.12064514,6304711.48011529,LP08,7855.957,160,1
416710.916562451,6304711.45006417,LP08,7891.702,160,1
416708.712288973,6304711.44218704,LP08,8323.723,160,1
416706.507824692,6304711.4564839,LP08,7777.979,160,1
416704.312946916,6304711.43759855,LP08,8088.617,160,1
416702.108673404,6304711.42971991,LP08,7788.723,160,1
416699.904304477,6304711.43292803,LP08,8025.957,160,1
416697.718727007,6304711.4141212,LP08,7920.851,160,1
416695.514262644,6304711.42841557,LP08,8321.383,160,1
416693.310084496,6304711.40944768,LP08,7965.532,160,1
416691.115111257,6304711.40164658,LP08,8081.915,160,1
416688.910837678,6304711.39376494,LP08,7746.277,160,1
416686.715959837,6304711.37487559,LP08,8055.106,160,1
416684.51168624,6304711.36699295,LP08,7860.426,160,1
416682.298112302,6304711.35902976,LP08,8406.277,160,1
416680.093934109,6304711.34005887,LP08,7846.915,160,1
416677.889565052,6304711.34326197,LP08,8491.489,160,1
416675.694687173,6304711.32437012,LP08,7965.532,160,1
416673.490413525,6304711.31648497,LP08,8267.766,160,1
416671.286044428,6304711.31968657,LP08,8323.936,160,1
416669.090975646,6304711.32296772,LP08,8048.404,160,1
416666.877497072,6304711.30391376,LP08,8054.255,160,1
416664.682428263,6304711.30719391,LP08,7914.043,160,1
416662.459553896,6304711.29914613,LP08,7599.787,160,1
416660.255280178,6304711.29125797,LP08,7694.787,160,1
416658.051006449,6304711.2833693,LP08,7907.234,160,1
416655.865237915,6304711.28672753,LP08,8230.638,160,1
416653.661059619,6304711.26775061,LP08,8209.574,160,1
