"x" "y" "REND"
579762.119886589 5955260.69967704 5.39883250052389
579758.680129843 5955264.21698251 5.71657287118175
579755.82859097 5955267.63611336 5.42721998007734
579752.814117971 5955270.77030029 4.7501563012439
579749.599267858 5955274.10628401 4.6171587912098
579758.243458139 5955274.32275894 3.3461394262913
579761.861203625 5955270.81611917 2.21250421759529
579764.957594941 5955267.13780074 0.113524762598446
579768.623061737 5955263.77440171 0.0132956952283964
579771.849021257 5955260.29364751 0.26818856423803
579774.575701825 5955256.30709613 0.585095327044265
579787.628335392 5955257.17541569 2.65244387531531
579783.648892316 5955260.23164849 3.5076066952877
579778.211590456 5955260.84067092 4.87097176276221
579774.570813265 5955264.11243496 5.86209133478216
579771.338383921 5955267.73666862 6.92869057624502
579767.922524297 5955271.16312546 5.94048562548271
579773.724066639 5955273.73561718 5.49623102829037
579776.805502259 5955270.58916893 3.5756903467715
579780.198475407 5955267.24122403 0.663272507883469
579783.525848465 5955263.92652012 0.051392795623783
579787.08552895 5955260.55656967 0.494186523033251
579789.694664323 5955256.61705044 0.997621376390938
579800.587195411 5955257.92591548 4.84589415822753
579795.782788881 5955259.06115923 5.64883517273865
579792.048746311 5955262.02191918 7.13866300015671
579789.020262768 5955265.6645773 7.54219850199872
579785.80542828 5955269.00057483 7.32222786818972
579782.573001627 5955272.62481273 7.11538049193894
579577.572281056 5955278.23526246 10.1911728669025
579581.053667578 5955274.6750054 10.6323042755758
579584.132243758 5955271.29647752 9.22439507307449
579587.300708709 5955267.91671769 7.99012804497282
579590.62815432 5955264.60208956 6.84559118910921
579593.883686275 5955261.00004622 6.74647704989737
579833.781735389 5955255.46985473 0
579828.831831214 5955255.98369104 0.0108097141375102
579824.722164391 5955253.37483533 0.228055120655323
579726.970713688 5955256.85572962 7.98449626502832
579731.250313749 5955257.86070304 8.59007418187144
579735.918129114 5955258.30906936 7.20617882324714
579967.089795409 5955687.31729075 15.3819593174622
579967.73913991 5955721.89528715 16.3609951045355
579965.088648694 5955725.23510617 16.803508055483
579961.984469057 5955728.35910092 17.5192579848913
579958.857358563 5955731.47206705 17.1280794810505
579955.754307137 5955734.71808093 17.387756943925
579952.807649531 5955737.91987881 15.6422365952021
579950.269969502 5955698.01256715 10.5924720887281
579953.153742236 5955695.0339281 11.3355955141013
579955.787488389 5955691.99262035 10.5542142397
579958.354725537 5955688.99428548 11.8364473965698
579961.350768795 5955686.26119136 11.8043070224255
579964.010362078 5955683.46304467 11.6768966552932
579966.801244387 5955680.39674027 11.0841048169751
579900.132849853 5955270.27828075 6.56982295376779
579903.697526166 5955266.29537254 6.53034259501294
579907.670027104 5955262.56470177 6.02154828371187
579911.280265423 5955258.6153351 5.14158838276176
579914.980494452 5955254.67582548 5.58879618597092
579918.816289928 5955250.77972433 5.23228304840213
579922.668900026 5955253.90846033 11.511855625739
579919.410669625 5955257.28957344 10.3540368007021
579916.017649232 5955260.62648135 11.2926547212081
579912.759413623 5955264.00759182 11.8572619031924
579909.366388002 5955267.34449699 12.4497421446839
579906.039059778 5955270.6592503 12.1216782486261
579893.824388541 5955268.20704816 13.2166633372481
579896.947851578 5955264.78174767 17.7378678809164
579900.253033177 5955261.66792532 15.6474085370784
579903.646058927 5955258.33102375 15.3970969109688
579906.926934972 5955254.97243402 14.0800515710306
579910.23083994 5955251.63596339 14.2106816977318
579924.645508947 5955255.13446514 7.93589737015131
579921.328234704 5955259.09073226 8.08208446244949
579917.807403532 5955263.02817971 9.1077572022628
579914.06072359 5955266.92385328 9.4102474079391
579910.585557531 5955270.9059353 12.0535466883434
579886.016304489 5955270.89693918 12.5083085439875
579889.367308584 5955267.71563978 12.5006805665999
579892.400092501 5955264.2923618 13.0893909877915
579895.662613928 5955261.2228189 13.4979109002293
579898.764480368 5955257.86589318 15.9861444827169
579901.866447295 5955254.52005915 16.0553901963561
579904.99199881 5955251.17334479 15.6229306637953
579930.552594934 5955259.55981126 6.54186239346173
579927.450738982 5955262.91674863 6.00530263562688
579653.273523803 5955263.57114755 5.50277398499404
579650.041044837 5955267.19533484 5.55039372977749
579646.760065372 5955270.5538249 5.03363566688438
579643.367571396 5955274.00194898 4.8482241725996
579639.951924088 5955277.54009664 4.34277743383877
579648.667377001 5955277.93275616 3.85264052841807
579652.058578853 5955274.26195884 3.20089220163486
579655.354721336 5955270.39377837 2.99645496081767
579658.86013021 5955266.96653898 3.7983191903851
579662.359072806 5955263.11800703 4.7145541500053
579665.847448181 5955259.75425787 4.96988127924632
579670.770509701 5955260.94712554 4.46873736985581
579667.581099926 5955264.52665302 5.41897403248709
579664.303206656 5955268.21793592 5.26070486563907
579660.936829664 5955272.02097414 4.62974427195279
579657.706137989 5955275.7552791 3.94280190350946
579665.634911007 5955276.08980266 3.75904260648048
579669.026754154 5955272.53033741 4.38185847488441
579672.594906711 5955268.63601835 4.69731984065823
579675.849003333 5955264.92342505 4.63800365867844
579679.240188601 5955261.25261667 4.58552025932737
579688.697539591 5955258.49501518 3.47485051648165
579685.127721641 5955262.16707361 3.13964838555418
579681.760329696 5955265.85919153 2.98598378749021
579678.26139326 5955269.70773147 2.94350512624209
579674.845496768 5955273.13415076 3.04401248459686
579671.413030388 5955276.95973863 4.06303699590543
579680.960952119 5955275.63712996 4.74638253761539
579684.482919688 5955271.81071 4.14174298886477
579687.983655212 5955268.07229572 4.23442210706428
579691.778157843 5955264.44321844 4.30101924981827
579695.300115943 5955260.61679383 4.61041945410362
579738.709660255 5955258.04835417 0
579737.179976806 5955262.41919559 0.0102198863362209
579734.749103029 5955266.5453111 0.201477358702588
579730.737413445 5955269.70248256 0.348507373901926
579726.032197817 5955268.8095675 0.463608657923205
579722.699422921 5955264.7650791 0.95222336497497
579722.835603609 5955257.92982476 1.1563959580397
579704.304794 5955257.30867333 3.87761396354048
579701.185637737 5955260.95335895 3.54505769314161
579822.128990029 5955249.2820058 0.686479623703116
579822.007950222 5955244.29751784 1.24029816395263
579824.485165304 5955240.47180287 2.24543688374439
579827.867864199 5955237.32535173 2.32635713802594
579830.655322362 5955233.60473923 2.5278706398905
579664.920872131 5955240.04995784 6.64310784129472
579669.375405115 5955241.57344176 5.8842170152863
579673.835548016 5955242.76620881 6.39463775427412
579678.343522499 5955243.37641866 6.53473139159142
579682.809312058 5955244.54889178 6.06921906761024
579687.292757478 5955245.38381724 6.17972205440891
579955.24418112 5955453.10686603 8.88617846330932
579952.116429467 5955456.09741426 7.46378089331784
579948.98941711 5955459.21037969 6.11490085524601
579946.086453986 5955462.25499414 5.53191484645199
579942.936021385 5955465.34624056 6.06467226415267
579944.380872364 5955480.72805048 9.58341446505024
579947.53130929 5955477.6368037 9.55780352761952
579950.504131064 5955474.53448391 10.5230093294805
579953.532625069 5955470.89177024 12.0597700501706
579956.618470285 5955467.82142682 13.1095700994715
579959.541372714 5955464.46614311 12.3202664006395
579961.89742996 5955453.96544995 9.54757243013812
579959.063801375 5955457.18813857 10.5861289870779
579955.712890535 5955460.25734419 8.88240854217331
579952.63297087 5955463.52548021 8.5290473933414
579953.378603144 5955654.295997 15.6635319294248
579956.457178779 5955650.91733779 16.8906335661053
579959.672094643 5955647.58127978 16.8646224264295
579962.727633765 5955644.18049792 16.8082369892334
579966.031671294 5955640.84401001 14.240441009928
579967.493304714 5955646.76838303 14.3059137158286
579964.257178508 5955650.17241608 14.8892812006062
579960.882777604 5955653.2199049 14.9349186815913
579955.143165424 5955685.71140997 10.4597682645861
579951.815689263 5955689.02617642 8.628716340998
579952.455468486 5955721.28929874 2.77416469283929
579956.959174772 5955716.65266232 3.68006201555963
579961.138020055 5955711.55707388 4.14377991385389
579965.570344876 5955706.85651988 5.41394835755313
579967.197305332 5955709.16354008 10.0907912083235
579963.612746177 5955713.35608847 11.7029306033406
579959.93486928 5955717.30703765 14.1699448931581
579956.14027281 5955720.93622911 15.9907599894564
579952.663901789 5955724.80739405 18.7529494732223
579953.975203981 5955714.19308992 0
579952.812827441 5955712.51109862 0
579953.887751769 5955714.41577811 0
579953.405466178 5955713.19860753 0
579952.118520976 5955714.27332923 0.0321299146127794
579953.276443413 5955713.29412849 10.1799968160935
579956.799894039 5955709.57812566 12.0126278269642
579960.547398064 5955705.79377129 13.3357587375502
579964.117289893 5955702.1216023 14.6752528245632
579967.615255438 5955698.1620209 14.4941784694306
579969.223311273 5955712.71627878 13.9740357002937
579966.167748014 5955716.11706224 15.8582663354259
579962.863679841 5955719.45354936 17.178787860895
579959.69518402 5955722.83344476 17.147974959762
579956.544658948 5955725.92469341 19.6556414116101
579953.489085861 5955729.32547214 19.3674769757101
579950.142827446 5955705.62211946 9.93665661898505
579952.727969622 5955702.42727768 11.5473914781618
579955.518862342 5955699.36097719 14.2462783754018
579958.66963125 5955696.38145776 14.4770207738507
579961.417710192 5955693.47155236 14.4735405411912
579964.277684635 5955690.47160303 13.6573908165283
579740.652541731 5955259.20004933 4.41598865943649
579745.331716661 5955259.31095164 4.63820096933339
579749.971530738 5955260.22313619 5.07727218763517
579754.547783848 5955260.41842668 5.97823775607535
579759.197301456 5955261.05700505 5.20242103238265
579915.325368192 5955282.48774052 2.87987290127306
579921.527867602 5955359.69591559 13.7391314223913
579924.850553991 5955356.0699944 12.315898386736
579928.468042268 5955352.66433106 10.7629207010863
579931.770679865 5955349.10518193 9.93396857926648
579934.912805225 5955345.48253254 10.4719766733726
579938.192674115 5955342.013003 10.9455218985036
579934.375575362 5955271.31031107 0.116758588679211
579932.452940392 5955273.25375942 2.2880079286478
579931.993829991 5955274.85990479 27.2689284465458
579928.61439647 5955275.85875796 201.673750833474
579930.355352899 5955276.60099296 0
579928.502737881 5955274.55949281 0
579932.348769532 5955274.52379556 0
579929.81270609 5955272.85455186 0
579931.747626156 5955273.34349089 0
579929.256875784 5955276.19862462 16.3740622285687
579930.363470477 5955274.92297149 12.4403243992986
579934.660985424 5955270.88813882 55.2128476506438
579934.190967848 5955270.91003933 10.2909983897194
579931.185571313 5955274.5748687 7.81399883308934
579927.769770837 5955278.00138993 10.605899848019
579924.49105458 5955281.59293775 12.727808908434
579921.212129676 5955285.16229851 12.9180221867879
579918.068230075 5955288.67482867 12.08992328995
579919.735503738 5955354.4309752 11.4862475351157
579923.320027975 5955350.24953354 9.98107856982534
579926.997652474 5955346.28750262 9.20582986043091
579930.864573207 5955342.72098236 9.04852356909197
579933.932917532 5955338.81299902 9.85126552833486
579937.46203992 5955335.4069517 9.78258855926514
579940.64736355 5955428.44698925 6.22766179181528
579937.278981348 5955432.02827823 6.19340305600208
579933.774908427 5955435.67830201 7.00979969831338
579930.678418596 5955439.34558755 7.41300406311896
579927.195819877 5955442.68332855 5.78632874224367
579923.779949715 5955446.10984617 5.06258089466623
579920.573024551 5955343.61873252 9.9352294018362
579924.119362596 5955339.92485909 9.77442369431834
579927.57732237 5955336.3538364 9.83220633347924
579931.146967233 5955332.67058382 10.2282042274514
579612.592944264 5955273.22984308 7.41016503230845
579615.896967495 5955269.8934875 5.69304600132851
579619.111865493 5955266.55755451 4.9987557534618
579622.167393322 5955263.15689152 4.64225253229131
579625.494823993 5955259.84224964 3.73386944557931
579632.240024629 5955259.29659608 7.20738729584533
579629.187958415 5955262.90638648 9.53907804669146
579626.132432383 5955266.30705202 9.11256835313643
579623.005478709 5955269.43099204 10.4078845639162
579619.813892545 5955272.77755119 10.7795566651945
579616.775954453 5955275.88997204 11.9815748118309
579613.697388063 5955279.26851176 11.3122508565347
579624.606589762 5955277.40021756 6.11756791222628
579627.731804258 5955273.96444625 4.75047675275577
579630.831623283 5955270.37466872 5.11985474123539
579633.907380204 5955266.77509227 5.22896332309704
579637.057009132 5955263.34869206 5.47385955716606
579640.018729386 5955259.72947349 5.33504734912254
579645.639788247 5955260.86829792 2.40774105639807
579642.537926044 5955264.23622366 2.77132300034714
579639.435856239 5955267.5819625 2.46296495840919
579636.380332415 5955270.98263169 2.28213324553696
579633.00504878 5955274.26617266 3.34620219278186
579630.044303831 5955277.96522789 3.54385098016285
579632.831909951 5955278.86686242 6.2252919526033
579636.064296951 5955275.231589 7.0738983872798
579639.658196435 5955271.69260123 5.90261948469675
579642.872437403 5955268.24532035 5.60674185519008
579646.280093239 5955264.28750801 5.95269114372881
579649.648524307 5955260.70633288 6.08560146009291
579656.713090371 5955260.27818346 4.82227450272976
579741.03447061 5955267.52930342 6.48426690704541
579737.824665899 5955271.17604195 5.11605908457599
579734.385125081 5955274.46903883 4.2292677892853
579742.690209129 5955274.26725043 4.09036964093651
579746.260007253 5955270.5951679 2.54153741048341
579749.71585275 5955266.7912668 0.212598332527692
579753.180575281 5955263.18182421 0.00460387692749638
579756.776798403 5955259.55128797 0.0244420765684875
579770.19467565 5955256.06085222 2.86010599148561
579766.046120206 5955258.10442386 4.65780959502587
579934.692266554 5955328.86577713 10.0903948817941
579932.986923616 5955280.72642291 11.7332119686477
579929.442672598 5955284.6421582 12.9310269913101
579925.920907557 5955288.47977288 11.8101539223324
579922.442402044 5955292.23009976 12.6966086955815
579936.330028075 5955312.43171491 11.3331128736416
579935.882286393 5955295.96508418 13.3810753517594
579932.489256541 5955299.30199824 11.4488479491774
579929.231011967 5955302.68311461 11.0101353862946
579925.860617146 5955306.04254316 8.79924063384834
579922.355040478 5955309.35816338 5.28363698009907
579919.009730699 5955312.96156689 0.267700176832655
579919.625981179 5955321.19566283 13.9642757203735
579922.90687597 5955317.83706762 14.2202729390127
579926.08105253 5955314.76713357 15.4238753072364
579929.246582807 5955311.16620265 14.8769755496139
579932.348455153 5955307.80926516 14.7452044123606
579935.403980641 5955304.41958229 12.5692010779961
579940.987965725 5955436.20950372 5.19141994963936
579937.642715028 5955439.82400595 6.39370683577397
579934.250265868 5955443.27224456 6.69131554587196
579930.768847452 5955446.82155193 6.13803134478334
579927.424899057 5955450.53548218 5.11899976511717
579924.05650253 5955454.11676562 5.5621763648009
579927.54233483 5955561.56959157 7.80088076156918
579930.644301469 5955558.21265749 5.33020277296074
579933.746368626 5955554.86681511 4.72631563337937
579936.848227442 5955551.49878582 4.31792169241036
579939.858857011 5955548.05258669 3.64013978780954
579943.233222813 5955545.00510505 4.47251009333329
579944.648786828 5955548.46733492 8.86479449554001
579941.367808252 5955551.82593591 10.4364633235519
579938.217340583 5955554.91717961 11.0383487121904
579935.115377089 5955558.2741165 11.4434035161984
579932.059858466 5955561.67488935 10.9866483683986
579928.732422597 5955564.98964817 9.13850167576394
579925.653867496 5955568.36829825 7.01425897708833
579925.868618685 5955557.34753835 6.09766269248811
579928.925942095 5955554.05689588 4.88075268761951
579932.319075478 5955550.71998623 4.59186302100064
579935.600056044 5955547.36138874 4.40961449737774
579938.951274346 5955544.06793352 4.47384485155639
579942.076363259 5955540.62095619 4.34985636453119
579927.137146838 5955549.34821541 6.22748635671746
579929.950636364 5955546.30443907 6.14273198590405
579932.74615196 5955543.5493073 6.58753373908245
579949.305581445 5955466.84024824 9.62976913961379
579946.250102502 5955470.24102722 8.7914980871653
579943.09966698 5955473.33227362 7.35703267171052
579950.099646552 5955657.87645742 14.7883423265438
579924.395327907 5955266.31752197 7.49984433086821
579921.314048394 5955269.47511686 9.22018677859945
579918.140009408 5955272.43291021 10.546545663671
579915.261546606 5955275.61016147 12.4593471789307
579875.567650868 5955271.1275247 9.53712843772113
579878.428154817 5955268.23893241 10.1914089174561
579881.264596464 5955265.21728994 10.5197004018823
579884.16751161 5955262.17269572 10.3053092965695
579887.051425401 5955259.3058173 10.2190807752906
579889.729266834 5955256.21864754 11.9504779692113
579892.660638934 5955253.5065198 12.3506654581353
579872.168441361 5955271.38092891 11.0953202300537
579875.519574393 5955268.08749558 10.0546727090679
579878.638660236 5955264.44274568 10.9084431316728
579881.919548192 5955261.08416571 11.931935592817
579885.27077643 5955257.80182127 13.6762651995155
579888.371616474 5955254.33397062 13.4177223264563
579607.016183936 5955260.93687759 1.09599185322073
579602.978841811 5955264.92370315 1.13992974027494
579598.991017541 5955269.2871516 1.09438370925588
579594.848615368 5955273.78489897 0.73855461686878
579823.250198497 5955271.98172142 11.1428860626354
579832.974023686 5955270.32449837 6.40257523497799
579836.319350193 5955266.72112838 3.84460644243536
579839.600255126 5955263.36256483 0.726159903177093
579843.147621235 5955259.77965301 0.538586384881147
579847.152488869 5955257.56403307 14.4185159474454
579847.152488869 5955257.56403307 0
579845.302054033 5955255.75546564 0
579843.487528623 5955257.81989012 0
579843.57703551 5955257.81906025 0
579845.785497987 5955259.62430849 0
579847.6000233 5955257.55988353 0
579847.6000233 5955257.55988353 0
579847.421009528 5955257.56154335 0
579847.241995755 5955257.56320316 0
579847.152488869 5955257.56403307 0
579843.485471619 5955257.59803274 0
579847.241995755 5955257.56320316 0
579843.862552983 5955258.56202312 0
579845.781383953 5955259.18059372 0
579843.929920521 5955257.26109732 0
579845.836009705 5955255.41770024 0
579844.020455918 5955257.37119614 0
579847.866486933 5955257.33553642 0
579847.173688226 5955255.92310571 0
579846.52717203 5955255.87704878 0
579845.751645387 5955255.9731736 0
579845.752673896 5955256.08410228 0
579845.754730915 5955256.30595966 0
579847.607222857 5955258.33638437 0
579847.607222857 5955258.33638437 0
579845.10256347 5955260.05238941 0
579844.31523002 5955259.11251721 0
579845.076424371 5955259.33495102 0
579848.139121652 5955257.77676145 0
579846.322539433 5955259.61932914 0
579848.137064618 5955257.55490406 0
579846.230975496 5955259.39830165 0
579848.0455007 5955257.33387659 499.083232552461
579847.352701965 5955255.92144589 11.4519157368344
579847.24919528 5955258.339704 72.9644174768252
579844.108528677 5955259.63707833 112.901062596555
579844.952562621 5955258.89774664 5.72402123711591
579848.522311705 5955255.22562079 4.9997636363478
579937.627854461 5955390.00178435 9.74130468210755
579933.792002247 5955393.89789217 8.20938557489002
579938.806863877 5955406.25449285 8.11178083372004
579935.574445785 5955409.87878766 7.900116132159
579932.205039502 5955413.34914616 8.27871044367533
579928.946749791 5955416.73026112 7.8583631523696
579925.595700231 5955419.91157447 7.97130299989389
579922.451750504 5955423.42410473 8.21724467261398
579920.151649195 5955384.42224459 14.3408221065039
579923.130506204 5955380.51509631 13.4895707575795
579926.434454605 5955377.17862081 13.1748506677097
579929.714339349 5955373.70909493 12.8045100768344
579933.082699893 5955370.12780828 11.6778712435093
579936.428129032 5955366.53549276 12.815987771869
579940.116785466 5955414.62969687 5.89361279976855
579936.629409014 5955417.89167074 4.09521612767178
579933.600823872 5955421.52328609 3.64385004750385
579930.297504957 5955424.97109618 4.66300570442146
579927.042044435 5955428.57326713 6.19147138278244
579923.918529047 5955431.99857692 7.7812714048439
579921.266229506 5955374.96275841 15.7055423553585
579924.860311426 5955371.53538007 14.9170920206093
579928.318181104 5955367.95326459 12.9940640204339
579931.66350833 5955364.34985807 11.3734840127596
579935.079341286 5955360.9233363 11.5084987038884
579938.488695655 5955357.07552209 10.4384971826171
579940.066669498 5955421.73151014 5.02313445603322
579937.143773819 5955425.08678757 5.4013339998311
579934.068080434 5955428.68647265 7.45271454861387
579931.102879992 5955432.08560194 6.57636676650395
579927.88803519 5955435.42165155 6.42997463132404
579924.809528227 5955438.80030276 4.8817314902759
579920.309381439 5955368.31534415 15.2361221300284
579923.814982376 5955364.9997255 14.0572735545985
579926.983456306 5955361.63093238 12.6193890104946
579930.51259085 5955358.22488823 12.197841817693
579933.678033089 5955354.61286328 10.2107816247571
579936.910429032 5955350.98856857 10.0778357150293
579931.574409101 5955265.82986495 8.86522801103654
579928.133912954 5955269.01201181 7.78524640723233
579925.078499857 5955272.41278533 7.19678183479731
579921.797622823 5955275.7713819 6.22887412671573
579918.493711696 5955279.10785677 5.09896008561753
579818.007211753 5955254.30213721 6.79720277488481
579814.684521716 5955257.92801764 8.90637828281033
579811.113475782 5955261.37747135 8.68219604996637
579807.519648219 5955264.91653198 9.43363551599353
579804.221393005 5955268.67505394 9.60172830348006
579800.738817529 5955272.012745 8.99512616109231
579855.83510118 5955271.57667051 9.77182050023715
579858.936986637 5955268.21975951 7.63975007166409
579862.038972528 5955264.8739402 5.71858819007955
579865.188705658 5955261.54813063 6.17240838692572
579868.063614592 5955258.1506797 7.12013000275618
579871.119146209 5955254.76101951 8.5284763248563
579874.222974439 5955251.61486724 7.94890590247083
579821.050677072 5955256.80357301 9.99191694621247
579817.574445215 5955260.67468822 8.74020718116603
579813.779994755 5955264.30382188 7.42333909120728
579810.282144574 5955268.26334515 8.9375310077876
579806.422876616 5955272.13767985 10.3401093669213
579850.692298744 5955269.71647389 7.85697220672866
579854.192963012 5955265.97799082 6.9983091815238
579857.985574544 5955262.25874675 5.64981081478777
579861.779859905 5955258.74171248 5.4465237847357
579865.349601931 5955255.06957953 5.2630613648973
579832.486990525 5955254.47879851 9.6844120032893
579829.231557508 5955258.08093381 7.32927307309471
579825.908870542 5955261.7068186 7.20872048171926
579822.267587928 5955265.09113251 8.19944554535721
579818.97151974 5955268.9593782 8.34859190281378
579815.41821588 5955272.34448688 8.80274287045649
579839.0580382 5955272.46452603 10.1207095909669
579842.36197568 5955269.12808208 10.2755209610522
579845.507700918 5955265.72570807 9.46470784207013
579848.83530192 5955262.52270766 8.35383358228452
579852.115171842 5955259.05321053 6.30147266391054
579855.283529525 5955255.6733502 4.70382303857694
579858.564422892 5955252.31477918 4.0760157089098
579840.26894453 5955253.85196305 7.43064350986404
579836.966409521 5955257.42217046 6.29589163629739
579833.758726657 5955261.16757066 5.45842213006135
579830.116953021 5955264.66444405 6.3706876660985
579827.067918583 5955268.48641982 8.48637562494218
579935.404679015 5955540.6402396 5.80659974963403
579938.441947577 5955537.41636837 6.01995290987912
579941.14071251 5955534.24158746 6.61660000293646
579943.95419204 5955531.19780632 7.98391198736741
579942.822369634 5955559.08035297 10.4821759964238
579937.167728322 5955564.71141786 9.63000212303776
579934.354234092 5955567.75519642 8.37025178328624
579931.179965129 5955570.82513081 6.68961249658512
579928.569664287 5955573.88814884 6.97689318259996
579925.704551557 5955542.12819287 5.63591484171949
579928.831602135 5955539.01523694 5.44231115595078
579931.958005168 5955535.79094754 6.11564752642529
579934.836552785 5955532.6136933 6.06974848237112
579938.211928355 5955529.34112799 6.43049773418259
579941.017816102 5955525.87730078 7.25158012990428
579944.184891016 5955563.58196476 9.38673526490865
579941.253428214 5955566.29410724 9.20994368036927
579938.711046248 5955569.42467324 8.1314434055503
579935.715036232 5955572.15776054 7.15130222091234
579933.055468815 5955574.9558994 7.11269946135893
579930.195522364 5955577.95583935 7.79029790102206
579927.293924633 5955581.11097116 8.36697346186284
579924.752187547 5955533.50618505 4.60449436281474
579927.678213734 5955530.48369903 6.04828885483548
579930.491696622 5955527.43992233 6.88717679593246
579933.448269917 5955524.64678667 7.39707333778644
579935.984670548 5955521.28733965 8.10565982700732
579938.733728629 5955518.48836856 9.25475179223323
579941.548624541 5955515.55511985 8.98404807948665
579939.253759525 5955444.75700423 5.16664433778253
579936.397883818 5955447.95677811 4.78281948148412
579933.513563806 5955450.70084943 4.75930057081306
579930.564151034 5955453.70162154 5.65989921482802
579927.728690437 5955456.8342073 6.79869087417098
579924.981810268 5955459.86612561 8.36971227854421
579927.021360858 5955522.45718244 5.27101837140685
579929.994186625 5955519.60135466 5.52188519453769
579932.854009376 5955516.59032132 5.98275189166856
579935.60100772 5955513.5694939 6.1596424025646
579938.436484018 5955510.43690608 6.96629726331098
579941.385260687 5955507.32479293 7.23644980254426
579939.529194139 5955452.6419019 6.03614709176801
579936.354868259 5955455.82399874 5.98945949535708
579933.526362168 5955459.26530792 6.0706956419647
579930.39934209 5955462.37826646 6.55098927941377
579927.384860332 5955465.51251349 7.9523466170217
579816.86812753 5955266.85900589 1.11877824276239
579817.179239259 5955261.61511872 1.36587071209468
579814.099381202 5955257.60135194 1.92765281207419
579809.158775047 5955256.93333159 3.56586542730729
579804.655296135 5955256.18087899 5.53081457451882
579800.189585594 5955255.01956155 8.83584085712012
579786.519850624 5955254.67050089 10.3759756811581
579781.874223768 5955255.17371175 10.0266410418368
579777.30937443 5955255.21600109 10.7343878330375
579772.65501826 5955255.25911714 12.8429750967888
579768.00066211 5955255.30223067 11.2850507450745
579763.253512293 5955255.47355724 10.1889330407487
579758.587754777 5955255.27910039 10.2371074974742
579822.988299659 5955253.90758803 0.755983856108552
579819.38140048 5955256.71147524 1.26866228477282
579814.697542451 5955257.97376099 1.66427833035006
579809.975703656 5955257.46081846 2.16319367555
579805.909800941 5955255.40984146 2.81665550120044
579810.076581432 5955253.738835 9.36883539098288
579806.391881394 5955256.62855139 7.91727968417145
579803.046545694 5955260.23190967 7.14347339015239
579799.63070139 5955263.65837939 7.59131663639842
579796.351835872 5955267.23878483 8.77711095495316
579793.030935042 5955270.97478481 9.05435269736805
579865.684092129 5955269.2880986 10.2165196603128
579868.826213899 5955265.66547286 8.50389276672755
579872.083045814 5955262.17384749 8.08106846330967
579875.386966772 5955258.83739055 9.18841795570388
579878.755302725 5955255.25612415 10.9083966937436
579882.055722298 5955251.60731115 12.2647461008215
579929.891728799 5955398.03880666 7.98280702403466
579925.878527397 5955402.15883324 8.48210984070434
579922.244712852 5955406.07539465 7.58664450528086
579922.054206518 5955399.13867876 12.3005960375142
579925.106099815 5955395.51769121 13.8540659312413
579928.161557949 5955392.11691905 15.6797422652715
579931.512717774 5955388.82346498 15.4485547127768
579934.543451339 5955385.30154812 15.67885185318
579937.870710189 5955381.97569208 15.0053785528829
579940.041376379 5955394.59451923 7.51413220397146
579936.808963408 5955398.21881464 6.6440595331426
579933.439562338 5955401.68917377 6.98707214663216
579929.869139658 5955405.25000131 6.54794554729462
579926.434285553 5955408.85423735 7.09091487616214
579923.04184458 5955412.30247184 7.79678913709998
579923.453988406 5955388.57653629 13.8784267159582
579932.288801597 5955320.95676584 0
579933.85372938 5955322.02235508 0
579932.112875276 5955321.29121346 0
579933.679862234 5955322.57866011 0
579931.939008133 5955321.84751845 0
579930.817315042 5955325.32438521 0
579930.589042854 5955324.65325955 0
579931.641818959 5955325.25784572 0
579931.554582041 5955324.95601569 0
579934.409836539 5955322.98468005 0
579934.409836539 5955322.98468005 0
579934.409836539 5955322.98468005 0
579932.559383488 5955321.17613087 0
579933.248491236 5955321.41361525 0
579934.083593544 5955322.82903196 0
579932.806101407 5955321.97241262 0
579932.748598536 5955322.4685313 0
579932.542515161 5955323.0540666 0
579932.192006463 5955323.32046522 0
579933.266829768 5955325.21405415 0
579933.087814559 5955325.21571572 0
579932.908799351 5955325.21737729 0
579932.819291746 5955325.21820807 0
579931.768448951 5955323.80910706 0
579932.085199094 5955324.36847324 0
579931.373405406 5955324.18655107 28.7327090520454
579930.663123288 5955325.58166936 29.3276984489105
579927.526507379 5955328.37759487 9.58005685722431
579930.16155136 5955325.44681 9.65342803288924
579933.087502426 5955322.42431998 11.4641755568773
579935.99052283 5955319.39080144 10.2912048925952
579933.854437717 5955289.66042645 14.0585292268163
579930.438378113 5955292.9752194 13.0872092585258
579927.046630961 5955296.53478918 13.5249723493736
579923.944759849 5955299.89172485 13.2696564991704
579920.712480667 5955303.52710809 12.5529028658616
579919.260799273 5955330.07411098 12.1248327629445
579922.519057457 5955326.69299877 14.3678085129886
579925.82954809 5955323.6656413 13.5047873598024
579928.834964199 5955320.0008144 12.9388272396721
579931.938899223 5955316.86573455 11.6497845223876
579590.746835622 5955278.01652439 0.552323630072905
579590.559005776 5955279.00275264 8.9929622901159
579594.016972437 5955275.42077261 8.13641341705895
579597.563417872 5955271.72703514 7.97340423525347
579601.133275216 5955268.05501376 5.30282174296541
579604.609604038 5955264.18398765 4.25417821721404
579608.180730579 5955260.734621 3.65343025162209
579613.471959733 5955262.09751715 14.1638875258287
579609.947137935 5955265.7028508 15.6256348839311
579606.128808012 5955269.31058406 12.5884382535373
579602.809612551 5955273.15662412 11.5215158492675
579599.167274068 5955276.76598039 10.2446609680652
579609.537408976 5955276.6305025 11.2610934696056
